n_angles,fbp_ssim,fbp_psnr,fbp_mse,fbp_re,unet_ssim,unet_psnr,unet_mse,unet_re
45,0.7272275686264038,32.66338348388672,0.000541578745469451,0.21401073038578033,0.9683997631072998,41.17865753173828,7.623140118084848e-05,0.08029189705848694
45,0.70013427734375,31.653255462646484,0.0006833989173173904,0.21028101444244385,0.9665217399597168,40.872589111328125,8.179768337868154e-05,0.07275006920099258
45,0.6446267366409302,29.419584274291992,0.0011429877486079931,0.20133408904075623,0.959691047668457,39.73127746582031,0.00010638299863785505,0.06142323091626167
45,0.6481768488883972,29.559677124023438,0.0011067059822380543,0.19965746998786926,0.9592576026916504,39.81769561767578,0.00010428704263176769,0.06128929182887077
45,0.6346511840820312,29.132694244384766,0.001221041544340551,0.1979750394821167,0.9573659896850586,39.49504852294922,0.00011232979886699468,0.06004719436168671
45,0.6380036473274231,29.251100540161133,0.0011882007820531726,0.19541996717453003,0.9568889141082764,39.521217346191406,0.00011165499745402485,0.059905000030994415
45,0.6258434057235718,28.80418586730957,0.0013169862795621157,0.19461263716220856,0.9549309611320496,39.18663787841797,0.0001205969529110007,0.05889094993472099
45,0.6264714002609253,28.87942886352539,0.001294365618377924,0.19266638159751892,0.9547367095947266,39.20189666748047,0.000120173892355524,0.05870600417256355
45,0.7224236130714417,32.20140075683594,0.0006023648893460631,0.16888222098350525,0.9668107032775879,41.46588134765625,7.135293708415702e-05,0.0581246055662632
45,0.6253475546836853,28.948816299438477,0.0012738502118736506,0.19166916608810425,0.9549898505210876,39.255733489990234,0.0001186934023280628,0.0585068017244339
45,0.6265896558761597,29.013269424438477,0.001255084527656436,0.18939754366874695,0.9556303024291992,39.275028228759766,0.00011816721962532029,0.05811475217342377
45,0.6228484511375427,28.860239028930664,0.0013000972103327513,0.1876426339149475,0.95551598072052,39.21358871459961,0.00011985089804511517,0.05697236582636833
45,0.6216406226158142,28.73118019104004,0.0013393124099820852,0.18516631424427032,0.954734742641449,39.089210510253906,0.0001233328366652131,0.05619017407298088
45,0.629133403301239,29.014331817626953,0.0012547771912068129,0.18317583203315735,0.9555681347846985,39.1744384765625,0.00012093607801944017,0.0568673238158226
45,0.6364865303039551,29.28173828125,0.0011798478662967682,0.18186168372631073,0.9571751356124878,39.40550231933594,0.00011466992145869881,0.056696075946092606
45,0.6365952491760254,29.266735076904297,0.001183931133709848,0.18054206669330597,0.9574114680290222,39.44009017944336,0.0001137603321694769,0.055964238941669464
45,0.6314435005187988,29.010251998901367,0.0012559568276628852,0.17843303084373474,0.9569733738899231,39.331016540527344,0.00011665355850709602,0.05437971651554108
45,0.6353679895401001,29.109588623046875,0.001227555563673377,0.17598125338554382,0.955757737159729,39.25619888305664,0.0001186807276098989,0.05471872165799141
45,0.6366514563560486,29.127235412597656,0.00122257717885077,0.17417201399803162,0.9555004835128784,39.2419319152832,0.00011907117732334882,0.05435550957918167
45,0.6344015002250671,28.634056091308594,0.0013696013484150171,0.17918920516967773,0.9551958441734314,38.97212219238281,0.000126703132991679,0.0545014962553978
45,0.6395697593688965,29.120996475219727,0.001224334817379713,0.171180859208107,0.9549169540405273,39.243446350097656,0.00011902969708899036,0.05337436869740486
45,0.6383718252182007,29.055072784423828,0.001243061851710081,0.16962970793247223,0.9539715051651001,39.13581848144531,0.00012201636127429083,0.053145263344049454
45,0.6339004039764404,28.827449798583984,0.0013099502539262176,0.16698375344276428,0.9538288116455078,38.99066925048828,0.00012616327148862183,0.05182189121842384
